Seed,ModelName,Dataset,Strategy,CopulaRuntime,CopulaMemoryUsed,IBSUncensTime,IBSIPCWTime,IBSIPCW_CoxPHTime,IBSIndepBGTime,IBSIndepBGUWTime,IBSDepBGTime,IBSDepBGUWTime
0,rsf,metabric,random_25,0.0,0.0,0.0212397575378417,0.0218315124511718,0.0264108180999755,0.0224838256835937,0.0226886272430419,0.0223758220672607,0.022568941116333
0,deepsurv,metabric,random_25,0.0,0.0,0.0211195945739746,0.0217430591583251,0.0259933471679687,0.0223777294158935,0.0226244926452636,0.0222542285919189,0.022972822189331
0,mtlr,metabric,random_25,0.0,0.0,0.0213682651519775,0.0217740535736084,0.0268144607543945,0.0223946571350097,0.0225381851196289,0.0225172042846679,0.0227868556976318
0,coxph,gbsg,original,0.0,0.0,0.007932424545288,0.0081713199615478,0.012021780014038,0.0087370872497558,0.0087885856628417,0.0086488723754882,0.0088109970092773
0,gbsa,gbsg,original,0.0,0.0,0.0077102184295654,0.007901906967163,0.0114719867706298,0.0085611343383789,0.0087053775787353,0.0084216594696044,0.0085930824279785
0,rsf,gbsg,original,0.0,0.0,0.0077617168426513,0.0079727172851562,0.0114166736602783,0.0086426734924316,0.0087172985076904,0.0084660053253173,0.0086207389831542
0,deepsurv,gbsg,original,0.0,0.0,0.0077641010284423,0.00803804397583,0.0113952159881591,0.0086441040039062,0.0086967945098876,0.0084939002990722,0.0086030960083007
0,mtlr,gbsg,original,0.0,0.0,0.0077826976776123,0.0080101490020751,0.0117557048797607,0.008615493774414,0.0087511539459228,0.008498191833496,0.0086534023284912
0,coxph,gbsg,top_5,0.0,0.0,0.0081152915954589,0.0084564685821533,0.0125343799591064,0.0090165138244628,0.0089073181152343,0.0086851119995117,0.0088498592376708
0,gbsa,gbsg,top_5,0.0,0.0,0.0078635215759277,0.0082232952117919,0.0121877193450927,0.0089328289031982,0.0089063644409179,0.008676528930664,0.0087819099426269
0,rsf,gbsg,top_5,0.0,0.0,0.0080301761627197,0.008284568786621,0.0121469497680664,0.0089418888092041,0.0090317726135253,0.0087819099426269,0.0090212821960449
0,deepsurv,gbsg,top_5,0.0,0.0,0.0079305171966552,0.0083148479461669,0.0124735832214355,0.0089650154113769,0.008944034576416,0.0087513923645019,0.0089988708496093
0,mtlr,gbsg,top_5,0.0,0.0,0.0076978206634521,0.0080764293670654,0.0123517513275146,0.0089280605316162,0.0089037418365478,0.0086066722869873,0.0089037418365478
0,coxph,gbsg,top_10,0.0,0.0,0.0079619884490966,0.0082583427429199,0.0125715732574462,0.0090823173522949,0.0090546607971191,0.008777379989624,0.0090055465698242
0,gbsa,gbsg,top_10,0.0,0.0,0.0078074932098388,0.0080082416534423,0.012183666229248,0.0090248584747314,0.0090301036834716,0.0087652206420898,0.0088751316070556
0,rsf,gbsg,top_10,0.0,0.0,0.0082514286041259,0.0083448886871337,0.0115866661071777,0.0089402198791503,0.0089592933654785,0.0087056159973144,0.0088560581207275
0,deepsurv,gbsg,top_10,0.0,0.0,0.0079069137573242,0.008230447769165,0.0127665996551513,0.0089409351348876,0.0090017318725585,0.0087623596191406,0.0088543891906738
